gesto,muneca_Y,muneca_X,indicep_Y,indicep_X,indicet_Y,indicet_X,corazonp_Y,corazonp_X,corazont_Y,corazont_X,anularp_Y,anularp_X,anulart_Y,anulart_X,meniquep_Y,meniquep_X,meniquet_Y,meniquet_X
2,0.8284168839454651,0.46291226148605347,0.39104628562927246,0.7735661268234253,0.18056175112724304,0.8523741960525513,0.3197225034236908,0.6153676509857178,0.08049139380455017,0.6263301372528076,0.33987516164779663,0.4903750717639923,0.12038367986679077,0.5136110782623291,0.39134833216667175,0.3643529415130615,0.21777769923210144,0.3753645420074463
2,0.8466872572898865,0.477004736661911,0.38135337829589844,0.7958552241325378,0.15887436270713806,0.8671276569366455,0.31780922412872314,0.6354352235794067,0.08041909337043762,0.636680006980896,0.33417004346847534,0.5081005096435547,0.12444475293159485,0.5259978771209717,0.3882312774658203,0.37366971373558044,0.21468418836593628,0.3873085379600525
2,0.8694028854370117,0.49662429094314575,0.38997364044189453,0.8137227296829224,0.16522738337516785,0.8850114345550537,0.32305335998535156,0.6553955078125,0.08385002613067627,0.6600450873374939,0.33580324053764343,0.5205445885658264,0.12062299251556396,0.5330258011817932,0.394365131855011,0.386582612991333,0.21187955141067505,0.40098434686660767
2,0.8742659687995911,0.5017831921577454,0.39313822984695435,0.8277949690818787,0.16450870037078857,0.8998953104019165,0.323158860206604,0.6642669439315796,0.0827856957912445,0.6749622225761414,0.3337109386920929,0.5231320858001709,0.11997070908546448,0.5399760603904724,0.3923409879207611,0.3927052617073059,0.21728897094726562,0.4160679578781128
2,0.8569401502609253,0.5082690715789795,0.39620596170425415,0.8451545834541321,0.16083234548568726,0.9183945655822754,0.3272196054458618,0.6716722846031189,0.08746370673179626,0.6619303226470947,0.33678215742111206,0.5261691212654114,0.11641910672187805,0.5514431595802307,0.3888642191886902,0.39045754075050354,0.21958452463150024,0.41981253027915955
2,0.8682447671890259,0.5001126527786255,0.38991641998291016,0.8498241901397705,0.16050758957862854,0.9152374267578125,0.32703936100006104,0.6720645427703857,0.08811870217323303,0.6719883680343628,0.33736735582351685,0.5256621241569519,0.11987456679344177,0.5542409420013428,0.38565224409103394,0.39031797647476196,0.22132912278175354,0.42146700620651245
2,0.8613942861557007,0.49984675645828247,0.3800920248031616,0.8479779958724976,0.1499965488910675,0.9102461338043213,0.3213045597076416,0.6758771538734436,0.0939781665802002,0.6797241568565369,0.3220391869544983,0.5177125930786133,0.11041706800460815,0.544049859046936,0.3585812449455261,0.39035898447036743,0.19936078786849976,0.42918869853019714
2,0.8494620323181152,0.49044692516326904,0.3707007169723511,0.8424246311187744,0.14449116587638855,0.8995314836502075,0.3072358965873718,0.6567714810371399,0.1006777286529541,0.6543418169021606,0.30616265535354614,0.5047056078910828,0.10604020953178406,0.5392192602157593,0.3477303981781006,0.37894362211227417,0.2026379108428955,0.4314938485622406
2,0.8400072455406189,0.46396923065185547,0.3603898882865906,0.8215121030807495,0.14451906085014343,0.8849680423736572,0.30117666721343994,0.6368845105171204,0.1029965877532959,0.6315615773200989,0.30068954825401306,0.4864805340766907,0.11584705114364624,0.5172743201255798,0.3336177170276642,0.3720117211341858,0.18486502766609192,0.42291173338890076
2,0.8301845192909241,0.43650853633880615,0.3409464955329895,0.7996279001235962,0.1267155408859253,0.8523430824279785,0.28785184025764465,0.6302502155303955,0.10145300626754761,0.6322017312049866,0.29023632407188416,0.47335299849510193,0.10989955067634583,0.5031400918960571,0.3218875527381897,0.34951281547546387,0.17017441987991333,0.3990834057331085
2,0.81889808177948,0.4175243675708771,0.3358228802680969,0.7768880128860474,0.1277313530445099,0.838086724281311,0.2874580919742584,0.6065985560417175,0.10579448938369751,0.6223629117012024,0.28419288992881775,0.4432915449142456,0.09847280383110046,0.47843167185783386,0.316733181476593,0.330274760723114,0.15684774518013,0.3773389458656311
2,0.8143250346183777,0.4006948471069336,0.3285990059375763,0.7514937520027161,0.11548984050750732,0.8157048225402832,0.28496795892715454,0.5887140035629272,0.10188573598861694,0.6139506697654724,0.2836332619190216,0.4293895363807678,0.10544469952583313,0.4720655381679535,0.3109626770019531,0.31046536564826965,0.14278358221054077,0.35816726088523865
2,0.8088980317115784,0.38574132323265076,0.32694315910339355,0.7346130609512329,0.1139395534992218,0.7992149591445923,0.26926591992378235,0.5600128173828125,0.10117480158805847,0.5904953479766846,0.2659256160259247,0.4093605875968933,0.10614931583404541,0.4583396315574646,0.3033733367919922,0.2955547571182251,0.14492261409759521,0.3555893301963806
2,0.8031456470489502,0.37458598613739014,0.31776684522628784,0.725430428981781,0.1087302565574646,0.7934068441390991,0.27300113439559937,0.5494699478149414,0.11402583122253418,0.5897981524467468,0.268892765045166,0.3907850980758667,0.09772852063179016,0.4527459144592285,0.30285826325416565,0.2809616029262543,0.1361851692199707,0.3422194719314575
2,0.7966139316558838,0.3645813465118408,0.326740562915802,0.7120437622070312,0.1093212366104126,0.7821778059005737,0.29067978262901306,0.5462958812713623,0.10833874344825745,0.6055005788803101,0.28228121995925903,0.3787051737308502,0.08943256735801697,0.44053924083709717,0.30506372451782227,0.28321242332458496,0.14559584856033325,0.3500310182571411
2,0.7980700731277466,0.363666296005249,0.32497119903564453,0.7043668031692505,0.10685181617736816,0.7819629311561584,0.3071608543395996,0.5403417944908142,0.1348946988582611,0.6051077246665955,0.29673337936401367,0.37552839517593384,0.0788320004940033,0.4350208640098572,0.32192760705947876,0.2802172005176544,0.1524066925048828,0.33620011806488037
2,0.7965095639228821,0.3688562214374542,0.3381369411945343,0.7041364908218384,0.12494146823883057,0.7880088090896606,0.3075132966041565,0.5447772741317749,0.13703778386116028,0.6158859133720398,0.2900187373161316,0.382503867149353,0.07418307662010193,0.4440673291683197,0.319231241941452,0.2945532500743866,0.1423124372959137,0.34661662578582764
2,0.7929984331130981,0.3750116229057312,0.34806135296821594,0.7021806240081787,0.12723439931869507,0.7905491590499878,0.3116101026535034,0.5396631360054016,0.11341068148612976,0.6199527382850647,0.3055586516857147,0.3800778090953827,0.07809600234031677,0.437274307012558,0.33806437253952026,0.2917858958244324,0.17244139313697815,0.33386969566345215
2,0.7920328378677368,0.3683287501335144,0.332383394241333,0.7078052759170532,0.12473976612091064,0.7947366237640381,0.2994565963745117,0.5527779459953308,0.130286306142807,0.634547233581543,0.28597840666770935,0.39576196670532227,0.07880273461341858,0.4642394781112671,0.3177323639392853,0.30024340748786926,0.14431461691856384,0.3511522710323334
2,0.7862660884857178,0.3770047426223755,0.35183024406433105,0.7014183402061462,0.13263854384422302,0.7960042357444763,0.3092334270477295,0.5387267470359802,0.09748297929763794,0.6302930116653442,0.3114045262336731,0.38298362493515015,0.08358868956565857,0.4357226490974426,0.34377920627593994,0.3020022511482239,0.188230961561203,0.3401950001716614
2,0.7746460437774658,0.3863128423690796,0.35287052392959595,0.7006171941757202,0.13581272959709167,0.7997218370437622,0.3084518015384674,0.5504183173179626,0.09199455380439758,0.658555805683136,0.30857282876968384,0.38935816287994385,0.07647186517715454,0.4393502473831177,0.34143686294555664,0.31220030784606934,0.18237349390983582,0.34458228945732117
2,0.7817913889884949,0.4004333019256592,0.3458864986896515,0.7075088620185852,0.1310558021068573,0.8025490045547485,0.30276942253112793,0.5648983120918274,0.09341681003570557,0.6734359860420227,0.30038538575172424,0.4085785746574402,0.07792556285858154,0.4622054100036621,0.3301735520362854,0.33013594150543213,0.17281904816627502,0.36751365661621094
2,0.7784332036972046,0.40110743045806885,0.3472132980823517,0.7120650410652161,0.1326127052307129,0.8061790466308594,0.3051382899284363,0.560943603515625,0.10726460814476013,0.6562981009483337,0.3033307194709778,0.4082104563713074,0.07752266526222229,0.46769124269485474,0.3262370228767395,0.3393218517303467,0.15662476420402527,0.37789368629455566
2,0.7845466136932373,0.4113088548183441,0.3435080051422119,0.7248075008392334,0.13666701316833496,0.8156447410583496,0.29511594772338867,0.5680239796638489,0.10192397236824036,0.6532583236694336,0.3000088930130005,0.4178261160850525,0.09147807955741882,0.46694645285606384,0.3282793164253235,0.3363873064517975,0.16766279935836792,0.3697929382324219
2,0.7836089134216309,0.4154452085494995,0.3436278700828552,0.726798951625824,0.13443174958229065,0.8204503059387207,0.29497456550598145,0.5686569213867188,0.0982898473739624,0.648123025894165,0.30417925119400024,0.4215993881225586,0.0963248610496521,0.46277517080307007,0.33211764693260193,0.3395106792449951,0.1748204529285431,0.36331045627593994
2,0.7715418338775635,0.4172735810279846,0.3456648588180542,0.7212440967559814,0.13592910766601562,0.824834406375885,0.2993878722190857,0.5684079527854919,0.1017175018787384,0.6607695817947388,0.3016430735588074,0.4283354878425598,0.08201858401298523,0.4852653741836548,0.33087897300720215,0.3545295000076294,0.16071131825447083,0.3814135789871216
2,0.7784591913223267,0.4292384386062622,0.3409196138381958,0.7372245192527771,0.1327778697013855,0.8338949680328369,0.2987772226333618,0.5733087658882141,0.1052837073802948,0.63429194688797,0.30814388394355774,0.435262531042099,0.0960034430027008,0.4866604506969452,0.3378494381904602,0.354325532913208,0.17493978142738342,0.3817750811576843
2,0.7807307243347168,0.4393044710159302,0.34487801790237427,0.7389459609985352,0.14143723249435425,0.8335105180740356,0.28665679693222046,0.5774387717247009,0.07702627778053284,0.6345226764678955,0.3060453236103058,0.4492075443267822,0.10448741912841797,0.48678654432296753,0.34117698669433594,0.35709092020988464,0.18538880348205566,0.37581801414489746
2,0.7770838141441345,0.44573545455932617,0.3508244752883911,0.7481204867362976,0.14744827151298523,0.8432163000106812,0.2904994487762451,0.5808674097061157,0.08214694261550903,0.6318737864494324,0.30376672744750977,0.4482279121875763,0.09943792223930359,0.4822646975517273,0.34059393405914307,0.36810553073883057,0.18457680940628052,0.38315537571907043
2,0.7749570608139038,0.4511038064956665,0.3519524335861206,0.7513798475265503,0.1438923180103302,0.8502449989318848,0.28955960273742676,0.5828890204429626,0.07187700271606445,0.6371196508407593,0.3055837154388428,0.4544934630393982,0.09883996844291687,0.4921088218688965,0.33992016315460205,0.3757314085960388,0.18891102075576782,0.3849000632762909
2,0.7780243754386902,0.45924919843673706,0.3522554636001587,0.7568164467811584,0.15190166234970093,0.8563780784606934,0.2857576608657837,0.5889469981193542,0.06488227844238281,0.6380413174629211,0.3061355948448181,0.46710553765296936,0.11921662092208862,0.4915062487125397,0.3531915545463562,0.37243524193763733,0.20602598786354065,0.38549044728279114
2,0.7727638483047485,0.4649057388305664,0.35968902707099915,0.7583771347999573,0.15886959433555603,0.8653661012649536,0.29343780875205994,0.5930178761482239,0.05959033966064453,0.643275260925293,0.31554102897644043,0.46974778175354004,0.11856392025947571,0.49691516160964966,0.35656610131263733,0.37496158480644226,0.2051798403263092,0.38376906514167786
2,0.768314003944397,0.46527475118637085,0.3580039441585541,0.7631475925445557,0.15477648377418518,0.8702915906906128,0.2922186255455017,0.5958425402641296,0.052847445011138916,0.6290327310562134,0.3139640688896179,0.47245660424232483,0.11200353503227234,0.49406537413597107,0.35446470975875854,0.37600022554397583,0.19765833020210266,0.3704930543899536
2,0.7762751579284668,0.4696670174598694,0.3604879379272461,0.7712999582290649,0.15695011615753174,0.8750088810920715,0.2925844192504883,0.5944713950157166,0.055164486169815063,0.6246365904808044,0.315105140209198,0.46863967180252075,0.09987398982048035,0.4901236593723297,0.3665633797645569,0.37506818771362305,0.20938891172409058,0.362323522567749
2,0.767967939376831,0.48127347230911255,0.3664214015007019,0.7767869234085083,0.17181190848350525,0.8785872459411621,0.29566386342048645,0.601188063621521,0.06889656186103821,0.6228575706481934,0.3170430660247803,0.47584784030914307,0.10649147629737854,0.48747000098228455,0.3652004301548004,0.3799462616443634,0.20953518152236938,0.36046212911605835
2,0.7699072360992432,0.4873383045196533,0.36915484070777893,0.7840710878372192,0.18204039335250854,0.8758137226104736,0.291759729385376,0.6047826409339905,0.061907440423965454,0.6166658401489258,0.3147379755973816,0.4796961545944214,0.10873454809188843,0.4855799674987793,0.3782702088356018,0.372304230928421,0.2215140461921692,0.35021719336509705
2,0.7681729197502136,0.4969159960746765,0.3655789792537689,0.7880030870437622,0.17470502853393555,0.8792221546173096,0.2905338406562805,0.6074861288070679,0.05957585573196411,0.6184588670730591,0.31727778911590576,0.4839599132537842,0.10804781317710876,0.48853403329849243,0.3817494511604309,0.37239977717399597,0.21931377053260803,0.3501549959182739
2,0.7717036008834839,0.5082911252975464,0.37337982654571533,0.7869639992713928,0.19283881783485413,0.8688982725143433,0.2940463423728943,0.6129282116889954,0.07359474897384644,0.6137841939926147,0.3131372928619385,0.4939740300178528,0.10552969574928284,0.4891430735588074,0.3828427791595459,0.3718421757221222,0.22438862919807434,0.345309853553772
2,0.7730848789215088,0.5152477622032166,0.37254461646080017,0.7864043712615967,0.19585001468658447,0.8668351173400879,0.2951638698577881,0.6179820895195007,0.07059407234191895,0.6146193742752075,0.3158048987388611,0.5009908080101013,0.10206764936447144,0.4897603988647461,0.3819432854652405,0.37410885095596313,0.22043976187705994,0.3398078680038452
2,0.7671710848808289,0.5203732848167419,0.3725282549858093,0.7885401248931885,0.1921961009502411,0.8666626811027527,0.295756459236145,0.6249335408210754,0.05962735414505005,0.6165640950202942,0.3180004954338074,0.5061830282211304,0.10465466976165771,0.4875403046607971,0.3811904191970825,0.37816885113716125,0.21343177556991577,0.33481746912002563
2,0.7627978324890137,0.5220036506652832,0.37299928069114685,0.7870187759399414,0.19280877709388733,0.8638262152671814,0.2963932156562805,0.6251778602600098,0.06455275416374207,0.6164816617965698,0.3183841407299042,0.5076125860214233,0.10311374068260193,0.4909459948539734,0.379751592874527,0.37900274991989136,0.2066725492477417,0.3287348747253418
2,0.762697696685791,0.5280015468597412,0.36847758293151855,0.7883074283599854,0.1897309124469757,0.8640225529670715,0.2924618721008301,0.6301969885826111,0.0623287558555603,0.6190841794013977,0.31481510400772095,0.510478138923645,0.10455650091171265,0.49061018228530884,0.3784378170967102,0.38127145171165466,0.20669269561767578,0.3275949954986572
2,0.7517621517181396,0.5316436886787415,0.3702189326286316,0.7821462750434875,0.1908074915409088,0.8653274774551392,0.2997676432132721,0.629095733165741,0.07844710350036621,0.6153934001922607,0.3208570182323456,0.5124607086181641,0.11008328199386597,0.4905981719493866,0.3819841146469116,0.3808436989784241,0.20701202750205994,0.3203143775463104
2,0.7571516036987305,0.5355791449546814,0.3665028214454651,0.7815676331520081,0.18138262629508972,0.8638194799423218,0.30332499742507935,0.636223554611206,0.0833214819431305,0.6214378476142883,0.3218157887458801,0.5168750286102295,0.10370805859565735,0.5042053461074829,0.3760538101196289,0.3803657293319702,0.20529398322105408,0.32160884141921997
2,0.7546029090881348,0.533610463142395,0.364175021648407,0.7809110879898071,0.17904269695281982,0.863520622253418,0.30232566595077515,0.6368710398674011,0.08276748657226562,0.6225017309188843,0.322989284992218,0.5172145366668701,0.10607874393463135,0.5038014650344849,0.37687453627586365,0.38015517592430115,0.2075185775756836,0.32033002376556396
2,0.7535335421562195,0.5350235104560852,0.3690113127231598,0.7758366465568542,0.1921040117740631,0.8558803200721741,0.3047988712787628,0.6332340240478516,0.09261536598205566,0.6233155727386475,0.3262680768966675,0.5160354375839233,0.11331218481063843,0.5038043260574341,0.3781387209892273,0.38385775685310364,0.20703086256980896,0.32328978180885315
2,0.7580687403678894,0.534177303314209,0.3705575168132782,0.7753750681877136,0.19182682037353516,0.8553247451782227,0.3016464114189148,0.633607804775238,0.08244341611862183,0.6294926404953003,0.32197093963623047,0.5159021019935608,0.10678747296333313,0.5061694383621216,0.37434297800064087,0.3817300796508789,0.2025628685951233,0.32272061705589294
2,0.7506750822067261,0.534076452255249,0.3658766746520996,0.7714797854423523,0.1891796588897705,0.8491040468215942,0.3017701506614685,0.6298251748085022,0.09134930372238159,0.6212088465690613,0.3232470154762268,0.5144078731536865,0.1131124496459961,0.5051097273826599,0.3737344741821289,0.3832617998123169,0.2008477747440338,0.32411259412765503
2,0.7523363828659058,0.5323458909988403,0.3678706884384155,0.7717764377593994,0.18762603402137756,0.8465900421142578,0.30734530091285706,0.6316583156585693,0.09671938419342041,0.6162123680114746,0.324116051197052,0.5165265798568726,0.11525306105613708,0.5032951235771179,0.377998948097229,0.38119930028915405,0.20934295654296875,0.3229435980319977
2,0.7498747110366821,0.5299184918403625,0.36454933881759644,0.7690096497535706,0.18782317638397217,0.8453198075294495,0.3012712001800537,0.6312481760978699,0.08833202719688416,0.6233307719230652,0.3196653127670288,0.518179178237915,0.1113225519657135,0.5114326477050781,0.3718695640563965,0.3831983506679535,0.20101642608642578,0.33013322949409485
2,0.7497636079788208,0.5298101902008057,0.3625928461551666,0.7706315517425537,0.1880457103252411,0.8474900722503662,0.29465579986572266,0.6278495192527771,0.07765188813209534,0.6227255463600159,0.31675899028778076,0.5172281265258789,0.10821926593780518,0.5113703012466431,0.3729017972946167,0.3845457434654236,0.20101118087768555,0.33653974533081055
2,0.7522068023681641,0.5239711403846741,0.3691559135913849,0.7688732147216797,0.19639182090759277,0.8402469754219055,0.297529399394989,0.6299341320991516,0.07829886674880981,0.6289829611778259,0.317335307598114,0.5195772051811218,0.10957440733909607,0.515927791595459,0.3726997971534729,0.38824155926704407,0.2009676694869995,0.34407660365104675
2,0.7439408898353577,0.518900990486145,0.36356550455093384,0.7656623125076294,0.18609368801116943,0.839561402797699,0.2997315526008606,0.6256948709487915,0.08197194337844849,0.6196850538253784,0.31836599111557007,0.5174298286437988,0.10822609066963196,0.5205329060554504,0.3708040714263916,0.384735643863678,0.19982770085334778,0.3474029004573822
2,0.7457635402679443,0.5218709111213684,0.3635895848274231,0.7647753953933716,0.187250554561615,0.8401427268981934,0.3013420104980469,0.6223974823951721,0.08629488945007324,0.6211005449295044,0.3207141160964966,0.5133804678916931,0.11295706033706665,0.5145430564880371,0.3723529577255249,0.38676321506500244,0.20082804560661316,0.35204535722732544
2,0.747484564781189,0.5167228579521179,0.36674052476882935,0.7655962109565735,0.1897752583026886,0.8448935747146606,0.2991647720336914,0.6251128315925598,0.08003628253936768,0.6281851530075073,0.3180551528930664,0.5186290144920349,0.10695084929466248,0.5246239900588989,0.37181639671325684,0.38725659251213074,0.19799277186393738,0.358541876077652
2,0.7479291558265686,0.5106818675994873,0.3655688166618347,0.7624232769012451,0.18978622555732727,0.8388885259628296,0.30142444372177124,0.6206302642822266,0.08807691931724548,0.6257306337356567,0.31955477595329285,0.5152449011802673,0.1133543848991394,0.5309110879898071,0.3701764941215515,0.3869309723377228,0.1992788016796112,0.3678587079048157
2,0.7469526529312134,0.5071243643760681,0.36006444692611694,0.7620955109596252,0.18435782194137573,0.8371433019638062,0.2958179712295532,0.6202086806297302,0.07941120862960815,0.6284852623939514,0.3130301833152771,0.5161032676696777,0.10235896706581116,0.5388463735580444,0.36761122941970825,0.390156626701355,0.19437605142593384,0.37996599078178406
2,0.7468600273132324,0.5021243095397949,0.36661356687545776,0.7569690346717834,0.1962520182132721,0.8331475257873535,0.30053550004959106,0.6187965273857117,0.09161370992660522,0.6289392709732056,0.31278491020202637,0.515037477016449,0.10673192143440247,0.5357299447059631,0.3634944558143616,0.3875032663345337,0.1931992769241333,0.3803853690624237
2,0.7489873766899109,0.5000814199447632,0.36376386880874634,0.757860541343689,0.1949494481086731,0.8285624980926514,0.29988133907318115,0.6217556595802307,0.09884035587310791,0.6336219310760498,0.30734580755233765,0.5153400897979736,0.10607752203941345,0.5360280275344849,0.35992079973220825,0.39170652627944946,0.19166690111160278,0.39053815603256226
2,0.7482084631919861,0.4956175684928894,0.36351948976516724,0.751172661781311,0.19295674562454224,0.8288751840591431,0.3053390383720398,0.6178783774375916,0.1081961989402771,0.6360231637954712,0.31303316354751587,0.5151313543319702,0.119244784116745,0.5455051064491272,0.35977447032928467,0.3934973478317261,0.1906413733959198,0.3933752775192261
2,0.7489036321640015,0.4927905797958374,0.3671637177467346,0.7470738291740417,0.19479593634605408,0.8250980377197266,0.30769962072372437,0.6144187450408936,0.10584986209869385,0.6375214457511902,0.31418102979660034,0.5127542018890381,0.1200631856918335,0.5474866628646851,0.3593674302101135,0.3937605619430542,0.19206225872039795,0.3972359597682953
2,0.7433426380157471,0.48735669255256653,0.3596659004688263,0.7457464337348938,0.19475409388542175,0.8231396675109863,0.30254989862442017,0.6177523732185364,0.11488774418830872,0.6453673839569092,0.3063325881958008,0.5145480036735535,0.12130036950111389,0.5580145120620728,0.35178279876708984,0.39486658573150635,0.19047954678535461,0.40192365646362305
2,0.7492985725402832,0.47857213020324707,0.35980916023254395,0.7442833185195923,0.19260349869728088,0.8210882544517517,0.303819477558136,0.6160815954208374,0.11569419503211975,0.6469699144363403,0.306812584400177,0.5092642903327942,0.1145617663860321,0.5483961701393127,0.355307400226593,0.39787155389785767,0.19256320595741272,0.4064169228076935
2,0.7339432239532471,0.46684587001800537,0.3546351492404938,0.7406426072120667,0.18923181295394897,0.8220717310905457,0.30253666639328003,0.6126607656478882,0.1177469789981842,0.6541567444801331,0.3113937973976135,0.5063025951385498,0.1304698884487152,0.5543308854103088,0.34884196519851685,0.3996752202510834,0.19311374425888062,0.41404518485069275
2,0.7338499426841736,0.46232059597969055,0.34942805767059326,0.7389953136444092,0.17989200353622437,0.8224138021469116,0.30242466926574707,0.6138811707496643,0.1187460720539093,0.6524431705474854,0.31151527166366577,0.5084013342857361,0.13219425082206726,0.5590764880180359,0.3443949222564697,0.3998557925224304,0.18915465474128723,0.41645461320877075
2,0.7350242137908936,0.4609805941581726,0.35237178206443787,0.7318023443222046,0.17571881413459778,0.815447986125946,0.30945801734924316,0.6054238080978394,0.12515392899513245,0.6540780663490295,0.31588971614837646,0.5036290287971497,0.14339667558670044,0.563517153263092,0.34914711117744446,0.39124834537506104,0.1940402090549469,0.4171984791755676
2,0.7359027862548828,0.4574959874153137,0.35172003507614136,0.7225815653800964,0.17262426018714905,0.8056374192237854,0.30471816658973694,0.6035937666893005,0.11790552735328674,0.6630068421363831,0.30964672565460205,0.5054295063018799,0.13521462678909302,0.5695515871047974,0.34729090332984924,0.390333354473114,0.19525882601737976,0.4177323281764984
2,0.7435122132301331,0.4605206251144409,0.3417103588581085,0.71579909324646,0.16370218992233276,0.8000050783157349,0.3037988543510437,0.5963786244392395,0.14229607582092285,0.6494019627571106,0.30719780921936035,0.4999469220638275,0.1241629421710968,0.5581294298171997,0.34824126958847046,0.39146506786346436,0.19561180472373962,0.4188406467437744
